FOODID;EUFDNAME;BESTLOC;ACQTYPE;METHTYPE;METHIND
33055;CHOLE;20,49;S;R;MI0002
33055;STERT;4,08;S;R;MI0002
33055;TRP;59,4;S;R;MI0002
33055;MYRIC;8,50;S;R;MI0002
33055;QUERCE;483,40;S;R;MI0002
33056;ENERC;385,35;S;R;MI0002
33056;FAT;3,258;S;R;MI0002
33056;CHOAVL;11,107;S;R;MI0002
33056;CHOCDF;13,131;S;R;MI0002
33056;PROT;3,46;S;R;MI0002
33056;ALC;0;S;R;MI0002
33056;ASH;1,484;S;R;MI0002
33056;WATER;62,48;S;R;MI0002
33056;OA;0,637;S;R;MI0002
33056;SUGOH;0;S;R;MI0002
33056;SUGAR;0,987;S;R;MI0002
33056;FRUS;0,257;S;R;MI0002
33056;GALS;0,115;S;R;MI0002
33056;GLUS;0,374;S;R;MI0002
33056;LACS;0,178;S;R;MI0002
33056;MALS;0;S;R;MI0002
33056;SUCS;0,064;S;R;MI0002
33056;STARCH;10,12;S;R;MI0002
33056;FIBC;0,841;S;R;MI0002
33056;FIBT;1,064;S;R;MI0002
33056;FIBINS;0,76;S;R;MI0002
33056;PSACNCS;0,31;S;R;MI0002
33056;FOL;15,41;S;R;MI0002
33056;NIAEQ;1,678;S;R;MI0002
33056;NIA;1,018;S;R;MI0002
33056;VITPYRID;0,14;S;R;MI0002
33056;RIBF;0,080;S;R;MI0002
33056;THIA;0,1329;S;R;MI0002
33056;VITA;26,323;S;R;MI0002
33056;RETOL;19,25;S;R;MI0002
33056;CAROTENS;250,0;S;R;MI0002
33056;CARTB;83,32;S;R;MI0002
33056;VITB12;0,11;S;R;MI0002
33056;VITC;7,16;S;R;MI0002
33056;VITD;0,070;S;R;MI0002
33056;VITE;0,162;S;R;MI0002
33056;VITK;1,959;S;R;MI0002
33056;CA;26,18;S;R;MI0002
33056;CR;2,03;S;R;MI0002
33056;CU;0,0727;S;R;MI0002
33056;FD;0,013;S;R;MI0002
33056;FE;0,575;S;R;MI0002
33056;ID;2,45;S;R;MI0002
33056;K;405,70;S;R;MI0002
33056;MG;20,300;S;R;MI0002
33056;MN;0,1807;S;R;MI0002
33056;MO;0,0058;S;R;MI0002
33056;NA;154,15;S;R;MI0002
33056;NACL;392,78;S;R;MI0002
33056;NT;0,545;S;R;MI0002
33056;P;69,4;S;R;MI0002
33056;SE;1,971;S;R;MI0002
33056;ZN;0,429;S;R;MI0002
33056;FAFRE;2,943;S;R;MI0002
33056;FACIDCTG;3,078;S;R;MI0002
33056;FAPU;0,160;S;R;MI0002
33056;FAMCIS;0,8180;S;R;MI0002
33056;FASAT;1,9205;S;R;MI0002
33056;FATRN;0,0425;S;R;MI0002
33056;FAPUN3;0,0337;S;R;MI0002
33056;FAPUN6;0,120;S;R;MI0002
33056;FAS18;0,2954;S;R;MI0002
33056;F16D0T;957,126;S;R;MI0002
33056;F18D1T;712,360;S;R;MI0002
33056;F18D2CN6;111,484;S;R;MI0002
33056;F18D3N3;33,752;S;R;MI0002
33056;F20D4N6;3,770;S;R;MI0002
33056;F20D5N3;0;S;R;MI0002
33056;F22D6N3;0;S;R;MI0002
33056;CHOLE;13,72;S;R;MI0002
33056;STERT;4,48;S;R;MI0002
33056;TRP;43,3;S;R;MI0002
33056;MYRIC;2,08;S;R;MI0002
33056;QUERCE;4,20;S;R;MI0002
33057;ENERC;396,92;S;R;MI0002
33057;FAT;3,567;S;R;MI0002
33057;CHOAVL;11,178;S;R;MI0002
33057;CHOCDF;13,127;S;R;MI0002
33057;PROT;3,38;S;R;MI0002
33057;ALC;0;S;R;MI0002
33057;ASH;1,503;S;R;MI0002
33057;WATER;62,08;S;R;MI0002
33057;OA;0,642;S;R;MI0002
33057;SUGAR;0,802;S;R;MI0002
33057;FRUS;0,232;S;R;MI0002
33057;GALS;0,117;S;R;MI0002
33057;GLUS;0,383;S;R;MI0002
33057;LACS;0,047;S;R;MI0002
33057;MALS;0;S;R;MI0002
33057;SUCS;0,023;S;R;MI0002
33057;STARCH;10,38;S;R;MI0002
33057;FIBC;0,859;S;R;MI0002
33057;FIBT;1,143;S;R;MI0002
33057;FIBINS;0,84;S;R;MI0002
33057;PSACNCS;0,30;S;R;MI0002
33057;FOL;16,30;S;R;MI0002
33057;NIAEQ;1,932;S;R;MI0002
33057;NIA;1,264;S;R;MI0002
33057;VITPYRID;0,14;S;R;MI0002
33057;RIBF;0,088;S;R;MI0002
33057;THIA;0,1785;S;R;MI0002
33057;VITA;25,762;S;R;MI0002
33057;RETOL;19,27;S;R;MI0002
33057;CAROTENS;222,4;S;R;MI0002
33057;CARTB;76,45;S;R;MI0002
33057;VITB12;0,10;S;R;MI0002
33057;VITC;7,09;S;R;MI0002
33057;VITD;0,280;S;R;MI0002
33057;VITE;0,163;S;R;MI0002
33057;VITK;1,414;S;R;MI0002
33057;CA;23,29;S;R;MI0002
33057;CR;1,21;S;R;MI0002
33057;CU;0,0801;S;R;MI0002
33057;FD;0,014;S;R;MI0002
33057;FE;0,722;S;R;MI0002
33057;ID;2,20;S;R;MI0002
33057;K;424,02;S;R;MI0002
33057;MG;20,923;S;R;MI0002
33057;MN;0,1881;S;R;MI0002
33057;MO;0,0061;S;R;MI0002
33057;NA;148,52;S;R;MI0002
33057;NACL;378,43;S;R;MI0002
33057;NT;0,533;S;R;MI0002
33057;P;71,0;S;R;MI0002
33057;SE;4,843;S;R;MI0002
33057;ZN;0,339;S;R;MI0002
33057;FAFRE;3,230;S;R;MI0002
33057;FACIDCTG;3,379;S;R;MI0002
33057;FAPU;0,204;S;R;MI0002
33057;FAMCIS;0,9424;S;R;MI0002
33057;FASAT;2,0349;S;R;MI0002
33057;FATRN;0,0417;S;R;MI0002
33057;FAPUN3;0,0399;S;R;MI0002
33057;FAPUN6;0,160;S;R;MI0002
33057;FAS18;0,3326;S;R;MI0002
33057;F16D0T;1026,989;S;R;MI0002
33057;F18D1T;828,394;S;R;MI0002
33057;F18D2CN6;148,506;S;R;MI0002
33057;F18D3N3;35,679;S;R;MI0002
33057;F20D4N6;3,755;S;R;MI0002
33057;F20D5N3;0,955;S;R;MI0002
33057;F22D6N3;1,436;S;R;MI0002
33057;CHOLE;12,01;S;R;MI0002
33057;STERT;5,16;S;R;MI0002
33057;TRP;43,8;S;R;MI0002
33057;MYRIC;0,70;S;R;MI0002
33057;QUERCE;4,28;S;R;MI0002
33059;ENERC;1030,12;S;R;MI0002
33059;FAT;2,133;S;R;MI0002
33059;CHOAVL;46,052;S;R;MI0002
33059;CHOCDF;49,672;S;R;MI0002
33059;PROT;8,13;S;R;MI0002
33059;ALC;0;S;R;MI0002
33059;ASH;1,741;S;R;MI0002
33059;WATER;38,81;S;S;MI0142
33059;OA;0;S;R;MI0002
33059;SUGOH;0;S;R;MI0002
33059;SUGAR;0,479;S;R;MI0002
33059;FRUS;0,123;S;R;MI0002
33059;GALS;0;S;R;MI0002
33059;GLUS;0,102;S;R;MI0002
33059;LACS;0;S;R;MI0002
33059;MALS;0,09;S;R;MI0002
33059;SUCS;0,166;S;R;MI0002
33059;STARCH;45,57;S;R;MI0002
33059;FIBC;3,767;S;R;MI0002
33059;FIBT;3,666;S;R;MI0002
33059;FIBINS;2,97;S;R;MI0002
33059;PSACNCS;0,63;S;R;MI0002
33059;FOL;20,95;S;R;MI0002
33059;NIAEQ;2,799;S;R;MI0002
33059;NIA;1,522;S;R;MI0002
33059;VITPYRID;0,08;S;R;MI0002
33059;RIBF;0,063;S;R;MI0002
33059;THIA;0,0853;S;R;MI0002
33059;VITA;0,222;S;R;MI0002
33059;RETOL;0;S;R;MI0002
33059;CAROTENS;137,1;S;R;MI0002
33059;CARTB;2,65;S;R;MI0002
33059;VITB12;0;S;R;MI0002
33059;VITC;0,22;S;R;MI0002
33059;VITD;0;S;R;MI0002
33059;VITE;0,516;S;R;MI0002
33059;VITK;2,092;S;R;MI0002
33059;CA;15,88;S;R;MI0002
33059;CR;0,89;S;R;MI0002
33059;CU;0,1854;S;R;MI0002
33059;FD;0,034;S;R;MI0002
33059;FE;1,371;S;R;MI0002
33059;ID;5,97;S;R;MI0002
33059;K;172,74;S;R;MI0002
33059;MG;36,685;S;R;MI0002
33059;MN;0,8863;S;R;MI0002
33059;MO;0,0086;S;R;MI0002
33059;NA;426,99;S;R;MI0002
33059;NACL;1087,97;S;R;MI0002
33059;NT;1,300;S;R;MI0002
33059;P;118,3;S;R;MI0002
33059;SE;5,300;S;R;MI0002
33059;ZN;1,003;S;R;MI0002
33059;FAFRE;1,747;S;R;MI0002
33059;FACIDCTG;1,815;S;R;MI0002
33059;FAPU;0,758;S;R;MI0002
33059;FAMCIS;0,6506;S;R;MI0002
33059;FASAT;0,3380;S;R;MI0002
33059;FATRN;0;S;R;MI0002
33059;FAPUN3;0,1080;S;R;MI0002
33059;FAPUN6;0,650;S;R;MI0002
33059;FAS18;0,0302;S;R;MI0002
33059;F16D0T;291,011;S;R;MI0002
33059;F18D1T;626,224;S;R;MI0002
33059;F18D2CN6;650,101;S;R;MI0002
33059;F18D3N3;107,981;S;R;MI0002
33059;F20D4N6;0;S;R;MI0002
33059;F20D5N3;0;S;R;MI0002
33059;F22D6N3;0;S;R;MI0002
33059;CHOLE;0,03;S;R;MI0002
33059;STERT;42,34;S;R;MI0002
33059;TRP;95,1;S;R;MI0002
33059;MYRIC;0;S;R;MI0002
33059;QUERCE;0;S;R;MI0002
33060;ENERC;1128,79;S;S;MI0107
33060;FAT;0,93;F;E;MIR003
33060;CHOAVL;57,600;S;S;MI0181
33060;CHOCDF;62,600;S;S;MI0131
33060;PROT;4,04;F;E;MIR003
33060;ALC;0;F;E;MIR003
33060;ASH;3,4;F;E;MIR003
33060;WATER;29,03;S;S;MI0142
33060;OA;0,500;S;O;MIR006
33060;SUGAR;52,200;S;S;MI0151
33060;FRUS;13,2;S;P;MIR001
33060;GALS;0;S;U;MIR007
33060;GLUS;14;S;P;MIR001
33060;LACS;0;S;U;MIR007
33060;SUCS;25;F;E;MIR003
33060;STARCH;5,4;S;P;MIR001
33060;FIBC;5,0;F;E;MIR003
33060;FOL;126;F;E;MIR003
33060;NIAEQ;2,015;S;S;MI0421
33060;NIA;2,015;F;E;MIR003
33060;VITPYRID;0,113;F;E;MIR003
33060;RIBF;0,191;F;E;MIR003
33060;THIA;0,125;F;E;MIR003
33060;VITA;75,86;S;S;MI0324
33060;RETOL;0;F;E;MIR003
33060;CAROTENS;3682,0;S;S;MI0302
33060;CARTB;914;F;E;MIR003
33060;VITB12;0;F;E;MIR003
33060;VITC;81,9;F;E;MIR003
33060;VITD;0;F;E;MIR003
33060;VITE;4,830;S;S;MI0368
33060;VITK;17,2;F;E;MIR003
33060;CA;159;F;E;MIR003
33060;CU;0,106;F;E;MIR003
33060;FE;0,66;F;E;MIR003
33060;K;1702;F;E;MIR003
33060;MG;66;F;E;MIR003
33060;NA;20;F;E;MIR003
33060;NACL;50,96;S;T;MIR005
33060;NT;0,646;S;CG;MI1039
33060;P;33;F;E;MIR003
33060;SE;4;F;E;MIR003
33060;ZN;0,46;F;E;MIR003
33060;FAFRE;0,7350;S;S;MI0202
33060;FACIDCTG;0,7688;S;T;MIR005
33060;FAPU;0,206;S;S;MI0213
33060;FAMCIS;0,2510;S;S;MI0210
33060;FASAT;0,2780;S;S;MI0209
33060;FATRN;0;S;S;MIR006
33060;FAPUN3;0,1660;S;S;MI0216
33060;FAPUN6;0,0400;S;S;MIR006
33060;FAS18;0,0130;S;S;MIR006
33060;F16D0T;212,000;S;S;MIR006
33060;F18D1T;119;F;E;MIR003
33060;F18D2CN6;40;F;E;MIR003
33060;F18D3N3;166;F;E;MIR003
33060;F20D5N3;0;F;E;MIR003
33060;F22D6N3;0;F;E;MIR003
33060;CHOLE;0;F;E;MIR003
33061;ENERC;596,45;S;R;MI0002
33061;FAT;4,767;S;R;MI0002
33061;CHOAVL;0;S;R;MI0002
33061;CHOCDF;0;S;R;MI0002
33061;PROT;24,71;S;R;MI0002
33061;ALC;0;S;R;MI0002
33061;ASH;0,814;S;R;MI0002
33061;WATER;69,83;S;S;MI0142
33061;OA;0;S;R;MI0002
33061;SUGOH;0;S;R;MI0002
33061;SUGAR;0;S;R;MI0002
33061;FRUS;0;S;R;MI0002
33061;GALS;0;S;R;MI0002
33061;GLUS;0;S;R;MI0002
33061;LACS;0;S;R;MI0002
33061;MALS;0;S;R;MI0002
33061;SUCS;0;S;R;MI0002
33061;STARCH;0;S;R;MI0002
33061;FIBC;0;S;R;MI0002
33061;FIBT;0;S;R;MI0002
33061;FIBINS;0;S;R;MI0002
33061;PSACNCS;0;S;R;MI0002
33061;FOL;12,68;S;R;MI0002
33061;NIAEQ;8,011;S;R;MI0002
33061;NIA;9,070;S;R;MI0002
33061;VITPYRID;0,53;S;R;MI0002
33061;RIBF;0,157;S;R;MI0002
33061;THIA;0,0651;S;R;MI0002
33061;VITA;24,709;S;R;MI0002
33061;RETOL;29,07;S;R;MI0002
33061;CAROTENS;0;S;R;MI0002
33061;CARTB;0;S;R;MI0002
33061;VITB12;0,76;S;R;MI0002
33061;VITC;0;S;R;MI0002
33061;VITD;0,773;S;R;MI0002
33061;VITE;0,814;S;R;MI0002
33061;VITK;70,930;S;R;MI0002
33061;CA;16,28;S;R;MI0002
33061;CU;0,0349;S;R;MI0002
33061;FE;0,779;S;R;MI0002
33061;ID;6,98;S;R;MI0002
33061;K;220,93;S;R;MI0002
33061;MG;17,442;S;R;MI0002
33061;MN;0,0116;S;R;MI0002
33061;NA;59,30;S;R;MI0002
33061;NACL;151,10;S;R;MI0002
33061;NT;3,953;S;R;MI0002
33061;P;151,2;S;R;MI0002
33061;SE;15,116;S;R;MI0002
33061;ZN;1,395;S;R;MI0002
33061;FAFRE;4,479;S;R;MI0002
33061;FACIDCTG;4,685;S;R;MI0002
33061;FAPU;1,024;S;R;MI0002
33061;FAMCIS;1,9810;S;R;MI0002
33061;FASAT;1,3855;S;R;MI0002
33061;FATRN;0,0138;S;R;MI0002
33061;FAPUN3;0,1425;S;R;MI0002
33061;FAPUN6;0,851;S;R;MI0002
33061;FAS18;0,3813;S;R;MI0002
33061;F16D0T;960,161;S;R;MI0002
33061;F18D1T;1764,549;S;R;MI0002
33061;F18D2CN6;682,750;S;R;MI0002
33061;F18D3N3;79,537;S;R;MI0002
33061;F20D4N6;130,888;S;R;MI0002
33061;F20D5N3;34,581;S;R;MI0002
33061;F22D6N3;28,390;S;R;MI0002
33061;CHOLE;66,28;S;R;MI0002
33061;TRP;329,1;S;R;MI0002
33061;MYRIC;0;S;R;MI0002
33061;QUERCE;0;S;R;MI0002
33062;ENERC;916,57;S;R;MI0002
33062;FAT;13,953;S;R;MI0002
33062;CHOAVL;0;S;R;MI0002
33062;CHOCDF;1,198;S;R;MI0002
33062;PROT;23,55;S;R;MI0002
33062;ALC;0;S;R;MI0002
33062;ASH;0,837;S;R;MI0002
33062;WATER;61,40;S;R;MI0002
33062;OA;0;S;R;MI0002
33062;SUGOH;0;S;R;MI0002
33062;SUGAR;0;S;R;MI0002
33062;FRUS;0;S;R;MI0002
33062;GLUS;0;S;R;MI0002
33062;LACS;0;S;R;MI0002
33062;MALS;0;S;R;MI0002
33062;SUCS;0;S;R;MI0002
33062;STARCH;0;S;R;MI0002
33062;FIBC;0;S;R;MI0002
33062;FIBT;0;S;R;MI0002
33062;FIBINS;0;S;R;MI0002
33062;PSACNCS;0;S;R;MI0002
33062;FOL;7,33;S;R;MI0002
33062;NIAEQ;7,147;S;R;MI0002
33062;NIA;7,558;S;R;MI0002
33062;VITPYRID;0,55;S;R;MI0002
33062;RIBF;0,140;S;R;MI0002
33062;THIA;0,0372;S;R;MI0002
33062;VITA;36,392;S;R;MI0002
33062;RETOL;42,81;S;R;MI0002
33062;CAROTENS;0;S;R;MI0002
33062;CARTB;0;S;R;MI0002
33062;VITB12;0,23;S;R;MI0002
33062;VITC;0;S;R;MI0002
33062;VITD;0,814;S;R;MI0002
33062;VITE;0,814;S;R;MI0002
33062;VITK;69,767;S;R;MI0002
33062;CA;12,79;S;R;MI0002
33062;CR;5,81;S;R;MI0002
33062;CU;0,0698;S;R;MI0002
33062;FD;0,035;S;R;MI0002
33062;FE;1,395;S;R;MI0002
33062;ID;17,44;S;R;MI0002
33062;K;209,30;S;R;MI0002
33062;MG;19,767;S;R;MI0002
33062;MN;0,0233;S;R;MI0002
33062;MO;0,0058;S;R;MI0002
33062;NA;69,77;S;R;MI0002
33062;NACL;177,77;S;R;MI0002
33062;NT;3,767;S;R;MI0002
33062;P;209,3;S;R;MI0002
33062;SE;15,116;S;R;MI0002
33062;ZN;1,512;S;R;MI0002
33062;FAFRE;13,356;S;R;MI0002
33062;FACIDCTG;13,970;S;R;MI0002
33062;FAPU;2,752;S;R;MI0002
33062;FAMCIS;7,0758;S;R;MI0002
33062;FASAT;3,4115;S;R;MI0002
33062;FATRN;0,1163;S;R;MI0002
33062;FAPUN3;0,1851;S;R;MI0002
33062;FAPUN6;2,567;S;R;MI0002
33062;FAS18;0,7174;S;R;MI0002
33062;F16D0T;2469,901;S;R;MI0002
33062;F18D1T;6261,972;S;R;MI0002
33062;F18D2CN6;2495,507;S;R;MI0002
33062;F18D3N3;163,554;S;R;MI0002
33062;F20D4N6;63,555;S;R;MI0002
33062;F20D5N3;0;S;R;MI0002
33062;F22D6N3;21,602;S;R;MI0002
33062;CHOLE;119,77;S;R;MI0002
33062;STERT;2,33;S;R;MI0002
33062;TRP;325,6;S;R;MI0002
33062;MYRIC;0;S;R;MI0002
33062;QUERCE;0;S;R;MI0002
33063;ENERC;478,92;S;R;MI0002
33063;FAT;2,631;S;R;MI0002
33063;CHOAVL;14,921;S;R;MI0002
33063;CHOCDF;22,081;S;R;MI0002
33063;PROT;6,91;S;R;MI0002
33063;ALC;0;S;R;MI0002
33063;ASH;0,431;S;R;MI0002
33063;WATER;65,77;S;R;MI0002
33063;OA;0,023;S;R;MI0002
33063;SUGOH;0;S;R;MI0002
33063;SUGAR;0,940;S;R;MI0002
33063;FRUS;0,177;S;R;MI0002
33063;GALS;0,000;S;R;MI0002
33063;GLUS;0,170;S;R;MI0002
33063;LACS;0,003;S;R;MI0002
33063;MALS;0,01;S;R;MI0002
33063;SUCS;0,584;S;R;MI0002
33063;STARCH;13,98;S;R;MI0002
33063;FIBC;0,952;S;R;MI0002
33063;FIBT;0,951;S;R;MI0002
33063;FIBINS;0,82;S;R;MI0002
33063;PSACNCS;0,13;S;R;MI0002
33063;FOL;15,36;S;R;MI0002
33063;NIAEQ;2,563;S;R;MI0002
33063;NIA;2,525;S;R;MI0002
33063;VITPYRID;0,19;S;R;MI0002
33063;RIBF;0,051;S;R;MI0002
33063;THIA;0,0487;S;R;MI0002
33063;VITA;21,899;S;R;MI0002
33063;RETOL;11,29;S;R;MI0002
33063;CAROTENS;557,6;S;R;MI0002
33063;CARTB;148,96;S;R;MI0002
33063;VITB12;0,16;S;R;MI0002
33063;VITC;5,31;S;R;MI0002
33063;VITD;0,234;S;R;MI0002
33063;VITE;0,566;S;R;MI0002
33063;VITK;18,850;S;R;MI0002
33063;CA;8,77;S;R;MI0002
33063;CR;0,57;S;R;MI0002
33063;CU;0,0658;S;R;MI0002
33063;FD;0,012;S;R;MI0002
33063;FE;0,568;S;R;MI0002
33063;ID;2,48;S;R;MI0002
33063;K;127,37;S;R;MI0002
33063;MG;15,338;S;R;MI0002
33063;MN;0,1817;S;R;MI0002
33063;MO;0,0092;S;R;MI0002
33063;NA;17,99;S;R;MI0002
33063;NACL;45,85;S;R;MI0002
33063;NT;1,105;S;R;MI0002
33063;P;67,0;S;R;MI0002
33063;SE;5,780;S;R;MI0002
33063;ZN;0,606;S;R;MI0002
33063;FAFRE;2,424;S;R;MI0002
33063;FACIDCTG;2,527;S;R;MI0002
33063;FAPU;0,684;S;R;MI0002
33063;FAMCIS;1,1130;S;R;MI0002
33063;FASAT;0,5914;S;R;MI0002
33063;FATRN;0,0094;S;R;MI0002
33063;FAPUN3;0,1402;S;R;MI0002
33063;FAPUN6;0,534;S;R;MI0002
33063;FAS18;0,1318;S;R;MI0002
33063;F16D0T;363,464;S;R;MI0002
33063;F18D1T;1039,593;S;R;MI0002
33063;F18D2CN6;497,312;S;R;MI0002
33063;F18D3N3;126,701;S;R;MI0002
33063;F20D4N6;28,015;S;R;MI0002
33063;F20D5N3;7,402;S;R;MI0002
33063;F22D6N3;6,077;S;R;MI0002
33063;CHOLE;14,77;S;R;MI0002
33063;STERT;17,96;S;R;MI0002
33063;TRP;91,8;S;R;MI0002
33063;MYRIC;6,67;S;R;MI0002
33063;QUERCE;1005,83;S;R;MI0002
33064;ENERC;860,82;S;R;MI0002
33064;FAT;6,786;S;R;MI0002
33064;CHOAVL;32,205;S;R;MI0002
33064;CHOCDF;32,036;S;R;MI0002
33064;PROT;3,35;S;R;MI0002
33064;ALC;0;S;R;MI0002
33064;ASH;1,352;S;R;MI0002
33064;WATER;69,94;S;R;MI0002
33064;OA;0,000;S;R;MI0002
33064;SUGOH;0;S;R;MI0002
33064;SUGAR;0,097;S;R;MI0002
33064;FRUS;0,003;S;R;MI0002
33064;GALS;0,001;S;R;MI0002
33064;GLUS;0,004;S;R;MI0002
33064;LACS;0,014;S;R;MI0002
33064;MALS;0;S;R;MI0002
33064;SUCS;0,076;S;R;MI0002
33064;STARCH;32,11;S;R;MI0002
33064;FIBC;0,655;S;R;MI0002
33064;FIBT;0,392;S;R;MI0002
33064;FIBINS;0,39;S;R;MI0002
33064;PSACNCS;0,00;S;R;MI0002
33064;FOL;3,49;S;R;MI0002
33064;NIAEQ;2,184;S;R;MI0002
33064;NIA;2,222;S;R;MI0002
33064;VITPYRID;0,03;S;R;MI0002
33064;RIBF;0,028;S;R;MI0002
33064;THIA;0,1136;S;R;MI0002
33064;VITA;23,207;S;R;MI0002
33064;RETOL;22,68;S;R;MI0002
33064;CAROTENS;6,3;S;R;MI0002
33064;CARTB;6,32;S;R;MI0002
33064;VITB12;0,00;S;R;MI0002
33064;VITC;0,00;S;R;MI0002
33064;VITD;0,307;S;R;MI0002
33064;VITE;1,066;S;R;MI0002
33064;VITK;6,288;S;R;MI0002
33064;CA;6,40;S;R;MI0002
33064;CR;1,73;S;R;MI0002
33064;CU;0,1323;S;R;MI0002
33064;FD;0,020;S;R;MI0002
33064;FE;0,513;S;R;MI0002
33064;ID;11,33;S;R;MI0002
33064;K;115,97;S;R;MI0002
33064;MG;36,336;S;R;MI0002
33064;MN;0,4669;S;R;MI0002
33064;MO;0,0152;S;R;MI0002
33064;NA;456,56;S;R;MI0002
33064;NACL;1163,32;S;R;MI0002
33064;NT;0,541;S;R;MI0002
33064;P;107,0;S;R;MI0002
33064;SE;0,833;S;R;MI0002
33064;ZN;0,791;S;R;MI0002
33064;FAFRE;6,509;S;R;MI0002
33064;FACIDCTG;6,588;S;R;MI0002
33064;FAPU;1,804;S;R;MI0002
33064;FAMCIS;3,1449;S;R;MI0002
33064;FASAT;1,4840;S;R;MI0002
33064;FATRN;0,0290;S;R;MI0002
33064;FAPUN3;0,4510;S;R;MI0002
33064;FAPUN6;1,339;S;R;MI0002
33064;FAS18;0,2332;S;R;MI0002
33064;F16D0T;872,675;S;R;MI0002
33064;F18D1T;3026,927;S;R;MI0002
33064;F18D2CN6;1336,607;S;R;MI0002
33064;F18D3N3;450,838;S;R;MI0002
33064;F20D4N6;0,006;S;R;MI0002
33064;F20D5N3;0,004;S;R;MI0002
33064;F22D6N3;0;S;R;MI0002
33064;CHOLE;2,63;S;R;MI0002
33064;STERT;39,39;S;R;MI0002
33064;TRP;32,2;S;R;MI0002
33064;MYRIC;0;S;R;MI0002
33064;QUERCE;0;S;R;MI0002
33065;ENERC;1401,09;S;S;MI0107
33065;FAT;0,78;F;E;MIR003
33065;CHOAVL;76,410;S;S;MI0181
33065;CHOCDF;81,610;S;S;MI0131
33065;PROT;1,48;F;E;MIR003
33065;ALC;0;F;E;MIR003
33065;ASH;1,19;F;E;MI1018
33065;WATER;14,94;S;S;MI0142
33065;OA;0,500;S;IG;MIR006
33065;SUGAR;75,160;S;S;MI0151
33065;FRUS;12,8;S;K;MIR002
33065;GALS;0;S;U;MIR007
33065;GLUS;13,53;S;K;MIR002
33065;LACS;0;S;U;MIR007
33065;MALS;0;S;U;MIR007
33065;SUCS;48,83;S;K;MIR002
33065;STARCH;1,25;S;S;MI0161
33065;FIBC;5,2;F;E;MIR003
33065;FOL;20;F;E;MIR003
33065;NIAEQ;1,526;S;S;MI0421
33065;NIA;1,526;F;E;MIR003
33065;VITPYRID;0,35;F;E;MIR003
33065;RIBF;0,155;F;E;MIR003
33065;THIA;0,118;F;E;MIR003
33065;VITA;55,32;S;S;MI0324
33065;RETOL;0;F;E;MIR003
33065;CAROTENS;687,0;S;S;MI0302
33065;CARTB;646;F;E;MIR003
33065;VITB12;0;F;E;MIR003
33065;VITC;16,1;F;E;MIR003
33065;VITD;0;F;E;MIR003
33065;VITE;3,250;S;S;MI0368
33065;VITK;12,2;F;E;MIR003
33065;CA;29;F;E;MIR003
33065;CU;0,322;F;E;MIR003
33065;FE;0,39;F;E;MIR003
33065;K;454;F;E;MIR003
33065;MG;26;F;E;MIR003
33065;NA;6;F;E;MIR003
33065;NACL;15,29;S;T;MIR005
33065;NT;0,2368;S;CG;MI1039
33065;P;32;F;E;MIR003
33065;SE;1,9;F;E;MIR003
33065;ZN;0,12;F;E;MIR003
33065;FAFRE;0,6330;S;S;MI0202
33065;FACIDCTG;0,6621;S;T;MIR005
33065;FAPU;0,148;S;S;MI0213
33065;FAMCIS;0,2960;S;S;MI0210
33065;FASAT;0,1890;S;S;MI0209
33065;FATRN;0;S;S;MIR006
33065;FAPUN3;0,1070;S;S;MI0216
33065;FAPUN6;0,0410;S;S;MIR006
33065;FAS18;0,0090;S;S;MIR006
33065;F16D0T;151,000;S;S;MIR006
33065;F18D1T;157;F;E;MIR003
33065;F18D2CN6;41;F;E;MIR003
33065;F18D3N3;107;F;E;MIR003
33065;F20D5N3;0;F;E;MIR003
33065;F22D6N3;0;F;E;MIR003
33065;CHOLE;0;F;E;MIR003
33066;ENERC;751,52;S;R;MI0002
33066;FAT;7,683;S;R;MI0002
33066;CHOAVL;16,800;S;R;MI0002
33066;CHOCDF;18,024;S;R;MI0002
33066;PROT;9,99;S;R;MI0002
33066;ALC;0;S;R;MI0002
33066;ASH;0,994;S;R;MI0002
33066;WATER;62,08;S;R;MI0002
33066;OA;0,271;S;R;MI0002
33066;SUGOH;0;S;R;MI0002
33066;SUGAR;1,632;S;R;MI0002
33066;FRUS;0,281;S;R;MI0002
33066;GALS;0,248;S;R;MI0002
33066;GLUS;0,502;S;R;MI0002
33066;LACS;0,354;S;R;MI0002
33066;MALS;0,19;S;R;MI0002
33066;SUCS;0,061;S;R;MI0002
33066;STARCH;15,17;S;R;MI0002
33066;FIBC;1,034;S;R;MI0002
33066;FIBT;1,030;S;R;MI0002
33066;FIBINS;0,72;S;R;MI0002
33066;PSACNCS;0,31;S;R;MI0002
33066;FOL;20,59;S;R;MI0002
33066;NIAEQ;4,986;S;R;MI0002
33066;NIA;2,771;S;R;MI0002
33066;VITPYRID;0,17;S;R;MI0002
33066;RIBF;0,112;S;R;MI0002
33066;THIA;0,0352;S;R;MI0002
33066;VITA;56,602;S;R;MI0002
33066;RETOL;37,39;S;R;MI0002
33066;CAROTENS;634,3;S;R;MI0002
33066;CARTB;225,80;S;R;MI0002
33066;VITB12;0,91;S;R;MI0002
33066;VITC;20,23;S;R;MI0002
33066;VITD;0,400;S;R;MI0002
33066;VITE;1,147;S;R;MI0002
33066;VITK;8,072;S;R;MI0002
33066;CA;68,31;S;R;MI0002
33066;CR;2,60;S;R;MI0002
